iter	Logloss
491	0.0103459359
492	0.01031813202
493	0.01029308634
494	0.01026097629
495	0.01024403882
496	0.01022841226
497	0.01017405726
498	0.01015504873
499	0.01012141278
500	0.01008953699
501	0.01006825241
502	0.0100439629
503	0.0100347929
504	0.0100196533
505	0.009983599635
506	0.009961266372
507	0.009938236152
508	0.009910928903
509	0.009882703017
510	0.009855713945
511	0.009846309615
512	0.00982968186
513	0.009793491053
514	0.009762904859
515	0.009735652769
516	0.009698680635
517	0.009676407534
518	0.009642133376
519	0.009615237071
520	0.00957656077
521	0.009562762073
522	0.00954933675
523	0.009495038597
524	0.009480009114
525	0.009438156791
526	0.009421388973
527	0.009391376491
528	0.009343674511
529	0.009304562398
530	0.009276718209
531	0.009259442103
532	0.009216940961
533	0.009197688527
534	0.009182780179
535	0.009163155324
536	0.009148714664
537	0.009124129253
538	0.009103959306
539	0.009084237688
540	0.009044336627
541	0.00902335429
542	0.009000597541
543	0.008973781523
544	0.008956562474
545	0.008923854371
546	0.008907878168
547	0.00888315899
548	0.008834837957
549	0.008815438188
550	0.008799456955
551	0.008779811268
552	0.008756275588
553	0.008733902621
554	0.008705755342
555	0.008676866795
556	0.008652970137
557	0.008620808873
558	0.008602496561
559	0.008577937733
560	0.008543274774
561	0.008532855254
562	0.008520046856
563	0.008495026019
564	0.008466367085
565	0.008436926971
566	0.008398359218
567	0.008382413968
568	0.008362524535
569	0.008351130068
570	0.008330189979
571	0.008312598149
572	0.008300042928
573	0.008278735485
574	0.008264409785
575	0.008251235391
576	0.008219524982
577	0.008198631358
578	0.008174291321
579	0.00815339342
580	0.008138061872
581	0.008116434275
582	0.008097666701
583	0.00807708117
584	0.008047706279
585	0.008023700563
586	0.00799409257
587	0.007968187794
588	0.007935895322
589	0.007904212343
590	0.007886634473
591	0.007879972348
592	0.007848309807
593	0.007832282012
594	0.007810233435
595	0.00780215218
596	0.00778573474
597	0.007771694079
598	0.007759728125
599	0.007733953949
600	0.007721121319
601	0.007691699089
602	0.007685081374
603	0.007667412394
604	0.007655734269
605	0.007643355787
606	0.007630948695
607	0.007613783167
608	0.007603411238
609	0.007586792029
610	0.007576272742
611	0.007558258902
612	0.007525667607
613	0.007508618111
614	0.007494382643
615	0.007476225111
616	0.007465110622
617	0.007448010262
618	0.007428772984
619	0.007395911715
620	0.007378157504
621	0.007353445157
622	0.007345373662
623	0.007339824548
624	0.007326077557
625	0.007312453207
626	0.007290688114
627	0.007277598023
628	0.007256386813
629	0.007234012476
630	0.00719873979
631	0.007194669712
632	0.007173828866
633	0.007142807121
634	0.007123309065
635	0.007100983526
636	0.007091994819
637	0.007080143218
638	0.007075307297
639	0.007062880721
640	0.007043710057
641	0.007024220896
642	0.007016170499
643	0.007002910604
644	0.006992956024
645	0.006979158527
646	0.006967974566
647	0.006949436244
648	0.006939489575
649	0.006923080498
650	0.006911198728
651	0.006898259648
652	0.006888070801
653	0.00685262413
654	0.006849734776
655	0.006839475262
656	0.006830255863
657	0.006812367193
658	0.006800710149
659	0.006793188461
660	0.006786678383
661	0.006776624461
662	0.006757329433
663	0.006747410074
664	0.006739876884
665	0.006725974396
666	0.006704626953
667	0.006692350756
668	0.006678457257
669	0.006669539786
670	0.006654167502
671	0.00664296853
672	0.006634938167
673	0.006626958671
674	0.006615789218
675	0.00661044726
676	0.006590220154
677	0.006581801672
678	0.00656937816
679	0.006551931041
680	0.006536935913
681	0.006523025734
682	0.006496391887
683	0.006484675534
684	0.006472072202
685	0.006463491349
686	0.006455967486
687	0.006432884036
688	0.006411183352
689	0.006397311041
690	0.006384353407
691	0.006375105703
692	0.006371199594
693	0.006356071854
694	0.006339655206
695	0.006332004575
696	0.006327657878
697	0.006314676971
698	0.006305186555
699	0.006282692709
700	0.006275041092
701	0.006254118824
702	0.006243304179
703	0.006238037568
704	0.006231214695
705	0.006211032524
706	0.00619637084
707	0.006183311312
708	0.006179734175
709	0.00615889194
710	0.006131672623
711	0.006114329259
712	0.006107120983
713	0.006072654135
714	0.006049447934
715	0.006034536573
716	0.006019193417
717	0.006009368647
718	0.00599412239
719	0.005983695658
720	0.005965732101
721	0.005958654973
722	0.005938739326
723	0.005922560412
724	0.005914829343
725	0.005901938979
726	0.005886648611
727	0.005875385627
728	0.005863908059
729	0.005848316372
730	0.005841534038
731	0.005833066562
732	0.005815799209
733	0.005811681006
734	0.005802275256
735	0.005795946871
736	0.005790463251
737	0.005782050801
738	0.005763198397
739	0.005753723657
740	0.005746545733
741	0.005709161083
742	0.005688630884
743	0.005675593256
744	0.005658524711
745	0.005648327664
746	0.005635325444
747	0.005624457074
748	0.005613522969
749	0.005601153813
750	0.00559172559
751	0.005582705127
752	0.005569461915
753	0.005553720507
754	0.005540079513
755	0.005521245281
756	0.005514933241
757	0.005508235714
758	0.005503240296
759	0.005490819978
760	0.005483128997
761	0.005469187326
762	0.00544322457
763	0.005428708716
764	0.005424072726
765	0.005417206473
766	0.005411974274
767	0.005402199457
768	0.005394934613
769	0.005388868949
770	0.005381011484
771	0.005370736402
772	0.00536423161
773	0.005341686816
774	0.005336849087
775	0.005322366164
776	0.005313985014
777	0.005304732099
778	0.005295096111
779	0.005275745583
780	0.005263727701
781	0.005257898042
782	0.0052544586
783	0.005250134614
784	0.005245049303
785	0.005234214747
786	0.005225601616
787	0.005217942095
788	0.005214341635
789	0.00520067947
790	0.005185912277
791	0.005173178078
792	0.00516021776
793	0.005153864067
794	0.005147785835
795	0.005130335452
796	0.00511852558
797	0.005108650159
798	0.005096322723
799	0.005086665058
800	0.005077579303
801	0.005069941766
802	0.005063647702
803	0.005058047415
804	0.005039905843
805	0.005032650041
806	0.005013573186
807	0.005008844784
808	0.005004709842
809	0.004988398325
810	0.004970465291
811	0.004967162717
812	0.004962935734
813	0.004958727259
814	0.004947830653
815	0.004942432026
816	0.004940590859
817	0.004937821603
818	0.004921603942
819	0.00491641502
820	0.004905750801
821	0.004902424669
822	0.004894563388
823	0.004887559455
824	0.004879007706
825	0.004864236005
826	0.004857010636
827	0.004844426578
828	0.004834630231
829	0.004827971674
830	0.004819482374
831	0.004817626634
832	0.004811591148
833	0.00480374991
834	0.004802071351
835	0.004797071807
836	0.004788811976
837	0.004774427552
838	0.004762029133
839	0.004759402941
840	0.004757030827
841	0.004744315578
842	0.004740162973
843	0.004733411241
844	0.00472588794
845	0.004714626201
846	0.004706084189
847	0.004699640862
848	0.004693106061
849	0.004686772652
850	0.004680717202
851	0.004667856884
852	0.004664372614
853	0.004654639041
854	0.00464319991
855	0.004631287509
856	0.004626714467
857	0.004621114221
858	0.004609227981
859	0.004602793037
860	0.004599946983
861	0.004595388796
862	0.004589869886
863	0.004585880669
864	0.004573260429
865	0.004558892967
866	0.004552122072
867	0.004547827051
868	0.004543756853
869	0.004539683285
870	0.004531821847
871	0.004525581709
872	0.004520495511
873	0.004517344705
874	0.004505815467
875	0.004500416482
876	0.004496320266
877	0.004482023853
878	0.004475077522
879	0.004459314775
880	0.004455585243
881	0.004447884282
882	0.004443139065
883	0.004436480969
884	0.004430328206
885	0.004419516769
886	0.004409456984
887	0.004405066443
888	0.004398693742
889	0.004386139847
890	0.004380347829
891	0.004366143167
892	0.004361449733
893	0.004349620494
894	0.004345690675
895	0.004339569808
896	0.004327235535
897	0.004322386581
898	0.004307758265
899	0.004301914248
900	0.004296527177
901	0.004284443653
902	0.004283363457
903	0.004280647294
904	0.004275531975
905	0.004270095775
906	0.004266321438
907	0.004261037279
908	0.00424845609
909	0.004243327891
910	0.004236735051
911	0.004233348374
912	0.004229454362
913	0.004223715866
914	0.004215106885
915	0.004210529629
916	0.004205831459
917	0.004201186536
918	0.004189240542
919	0.00418510883
920	0.004180657944
921	0.004175515283
922	0.004166700002
923	0.004159055257
924	0.00415170316
925	0.004147368354
926	0.004139279264
927	0.004127064784
928	0.00412261847
929	0.00411389764
930	0.004101104709
931	0.004097664705
932	0.004082827675
933	0.004077764855
934	0.004070931218
935	0.004065899902
936	0.00405568247
937	0.004050336629
938	0.004043830872
939	0.004039145943
940	0.004034117848
941	0.004029914868
942	0.004023753587
943	0.00401778426
944	0.004013405235
945	0.004002968105
946	0.003987151776
947	0.003983480704
948	0.003979313334
949	0.003972491085
950	0.003969226105
951	0.003965383847
952	0.0039635091
953	0.003955794308
954	0.003948480119
955	0.003946002269
956	0.003937133548
957	0.003933196914
958	0.003924143973
959	0.003922231708
960	0.003906169852
961	0.003901056536
962	0.0038975026
963	0.003886164136
964	0.003882592212
965	0.003874137043
966	0.003867727639
967	0.003860931307
968	0.003857422256
969	0.003854798922
970	0.003849816322
971	0.003844107292
972	0.003840079918
973	0.003834871422
974	0.00382471374
975	0.003810059536
976	0.003804457869
977	0.003797801659
978	0.003796697618
979	0.003789914222
980	0.003783351893
981	0.003777196723
982	0.00377239405
983	0.003767073374
984	0.003763824783
985	0.003760452788
986	0.003749891996
987	0.003740526248
988	0.00373334288
989	0.003720557797
990	0.003713634994
991	0.003707306068
992	0.003703203316
993	0.003699363276
994	0.003695040323
995	0.003684073204
996	0.003678978725
997	0.003675928585
998	0.003672615744
999	0.003668372942
